time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.336248,-0.02678,0.357491,0.90487,-0.42496,-0.0186428,0.0164647,-14.146,1.194611,1.464392
0.0,0.341753,-0.027184,0.359619,0.904895,-0.424946,-0.0180881,0.0160671,-14.10358,1.280262,1.439448
0.01,0.341753,-0.027184,0.359619,0.904895,-0.424946,-0.0180881,0.0160671,-14.06116,1.365912,1.414504
0.02,0.348501,-0.027722,0.361706,0.904896,-0.424958,-0.0180147,0.0157927,-13.72008,1.310566,1.453208
0.02,0.348501,-0.027722,0.361706,0.904896,-0.424958,-0.0180147,0.0157927,-13.2841,1.206176,1.389418
0.02,0.348501,-0.027722,0.361706,0.904896,-0.424958,-0.0180147,0.0157927,-13.2072,0.984757,1.563628
0.03,0.356568,-0.028163,0.363569,0.905012,-0.424701,-0.0183617,0.0156691,-13.34678,0.715496,1.567962
0.04,0.356568,-0.028163,0.363569,0.905012,-0.424701,-0.0183617,0.0156691,-13.48636,0.446234,1.572296
0.04,0.366167,-0.028549,0.365521,0.905222,-0.424242,-0.0187052,0.015538,-13.20642,0.236188,1.296077
0.04,0.366167,-0.028549,0.365521,0.905222,-0.424242,-0.0187052,0.015538,-12.92648,0.026142,1.019857
0.05,0.366167,-0.028549,0.365521,0.905222,-0.424242,-0.0187052,0.015538,-12.19702,-0.04481,0.692019
0.06,0.37674,-0.029032,0.367167,0.90541,-0.423821,-0.0192625,0.0154344,-11.88176,-0.035489,0.808883
0.06,0.37674,-0.029032,0.367167,0.90541,-0.423821,-0.0192625,0.0154344,-11.5665,-0.026168,0.925747
0.06,0.388197,-0.029664,0.368564,0.90555,-0.4235,-0.0198459,0.0152707,-11.39094,0.064159,1.216347
0.07,0.388197,-0.029664,0.368564,0.90555,-0.4235,-0.0198459,0.0152707,-11.21538,0.154485,1.506946
0.08,0.388197,-0.029664,0.368564,0.90555,-0.4235,-0.0198459,0.0152707,-11.07404,0.185826,1.504298
0.08,0.400891,-0.030489,0.369466,0.905633,-0.423289,-0.020679,0.0150923,-10.70844,0.14456,1.399048
0.08,0.400891,-0.030489,0.369466,0.905633,-0.423289,-0.020679,0.0150923,-10.34284,0.103294,1.293798
0.09,0.41378,-0.031221,0.369716,0.905762,-0.422969,-0.0216466,0.0149719,-9.908386,0.026953,1.190386
0.1,0.41378,-0.031221,0.369716,0.905762,-0.422969,-0.0216466,0.0149719,-9.473932,-0.049389,1.086974
0.1,0.41378,-0.031221,0.369716,0.905762,-0.422969,-0.0216466,0.0149719,-9.053048,-0.212268,0.98123
0.1,0.42714,-0.031988,0.369446,0.905888,-0.422655,-0.0225943,0.0148131,-8.654064,-0.313399,0.849137
0.11,0.42714,-0.031988,0.369446,0.905888,-0.422655,-0.0225943,0.0148131,-8.143282,-0.42111,0.602402
0.12,0.440914,-0.032554,0.368859,0.906122,-0.422127,-0.0232226,0.0145448,-8.025604,-0.532423,0.293952
0.12,0.440914,-0.032554,0.368859,0.906122,-0.422127,-0.0232226,0.0145448,-7.907926,-0.643736,-0.014498
0.12,0.440914,-0.032554,0.368859,0.906122,-0.422127,-0.0232226,0.0145448,-7.946586,-0.653215,-0.078041
0.13,0.455105,-0.033042,0.368129,0.906409,-0.421519,-0.0233655,0.0140851,-7.985246,-0.662693,-0.141584
0.14,0.455105,-0.033042,0.368129,0.906409,-0.421519,-0.0233655,0.0140851,-7.992272,-0.622269,-0.171726
0.14,0.469703,-0.033433,0.367301,0.906747,-0.420836,-0.0229427,0.0134063,-7.88204,-0.620179,-0.057552
0.14,0.469703,-0.033433,0.367301,0.906747,-0.420836,-0.0229427,0.0134063,-7.771808,-0.618089,0.056622
0.15,0.469703,-0.033433,0.367301,0.906747,-0.420836,-0.0229427,0.0134063,-7.398392,-0.579341,-0.053642
0.16,0.484818,-0.033723,0.366295,0.907137,-0.420074,-0.0219983,0.0124948,-7.024976,-0.540594,-0.163906
0.16,0.484818,-0.033723,0.366295,0.907137,-0.420074,-0.0219983,0.0124948,-6.803456,-0.57794,-0.311305
0.16,0.499901,-0.033786,0.36496,0.907603,-0.419154,-0.0208624,0.0114689,-6.663966,-0.571965,-0.394173
0.17,0.499901,-0.033786,0.36496,0.907603,-0.419154,-0.0208624,0.0114689,-6.524476,-0.56599,-0.477041
0.18,0.499901,-0.033786,0.36496,0.907603,-0.419154,-0.0208624,0.0114689,-6.4509,-0.622189,-0.28343
0.18,0.514601,-0.03352,0.363214,0.908165,-0.418026,-0.0196118,0.010322,-6.377324,-0.678388,-0.089818
0.18,0.514601,-0.03352,0.363214,0.908165,-0.418026,-0.0196118,0.010322,-6.21885,-0.618211,0.324872
0.19,0.52936,-0.032904,0.360953,0.908838,-0.416651,-0.0182958,0.00902264,-6.058834,-0.581747,0.615324
0.2,0.52936,-0.032904,0.360953,0.908838,-0.416651,-0.0182958,0.00902264,-5.832146,-0.519818,0.70882
0.2,0.52936,-0.032904,0.360953,0.908838,-0.416651,-0.0182958,0.00902264,-5.70753,-0.414745,0.47171
0.2,0.543698,-0.032349,0.358111,0.909437,-0.415422,-0.0170747,0.00762938,-5.582914,-0.309672,0.2346
0.21,0.543698,-0.032349,0.358111,0.909437,-0.415422,-0.0170747,0.00762938,-5.590096,-0.271804,-0.250548
0.22,0.543698,-0.032349,0.358111,0.909437,-0.415422,-0.0170747,0.00762938,-5.597278,-0.233935,-0.735696
0.22,0.557257,-0.03192,0.354824,0.909932,-0.414404,-0.0159261,0.00619212,-5.658676,-0.145954,-0.948131
0.22,0.557257,-0.03192,0.354824,0.909932,-0.414404,-0.0159261,0.00619212,-5.72823,-0.071546,-0.965735
0.23,0.570624,-0.031694,0.351172,0.910324,-0.41361,-0.0146903,0.00464848,-5.797784,0.002862,-0.983339
0.24,0.570624,-0.031694,0.351172,0.910324,-0.41361,-0.0146903,0.00464848,-5.64245,0.086631,-0.836432
0.24,0.570624,-0.031694,0.351172,0.910324,-0.41361,-0.0146903,0.00464848,-5.487116,0.170401,-0.689525
0.24,0.583276,-0.031653,0.347527,0.91061,-0.413044,-0.0131998,0.00301801,-5.301316,0.13724,-0.56479
0.25,0.583276,-0.031653,0.347527,0.91061,-0.413044,-0.0131998,0.00301801,-4.894314,0.054923,-0.75819
0.26,0.595307,-0.031745,0.343797,0.910818,-0.412644,-0.0115752,0.00134768,-4.487312,-0.027394,-0.951591
0.26,0.595307,-0.031745,0.343797,0.910818,-0.412644,-0.0115752,0.00134768,-4.208114,-0.161228,-1.029152
0.26,0.595307,-0.031745,0.343797,0.910818,-0.412644,-0.0115752,0.00134768,-3.928916,-0.295062,-1.106713
0.27,0.606586,-0.031746,0.340216,0.911024,-0.412235,-0.00989709,-0.000350118,-3.615686,-0.405398,-1.250688
0.28,0.606586,-0.031746,0.340216,0.911024,-0.412235,-0.00989709,-0.000350118,-3.497012,-0.449009,-1.128504
0.28,0.61702,-0.031548,0.336825,0.911263,-0.411736,-0.00826344,-0.00204903,-3.202752,-0.494361,-1.094366
0.29,0.61702,-0.031548,0.336825,0.911263,-0.411736,-0.00826344,-0.00204903,-3.028062,-0.529906,-1.276388
0.29,0.61702,-0.031548,0.336825,0.911263,-0.411736,-0.00826344,-0.00204903,-2.853372,-0.565451,-1.45841
0.3,0.626722,-0.031375,0.333733,0.911468,-0.411299,-0.00676301,-0.00366599,-2.760834,-0.512641,-1.62027
0.3,0.626722,-0.031375,0.333733,0.911468,-0.411299,-0.00676301,-0.00366599,-2.668296,-0.45983,-1.78213
0.3,0.635381,-0.031386,0.330873,0.911579,-0.411054,-0.00582657,-0.004956,-2.937496,-0.398617,-1.946878
0.31,0.635381,-0.031386,0.330873,0.911579,-0.411054,-0.00582657,-0.004956,-3.019742,-0.319706,-2.239398
0.32,0.635381,-0.031386,0.330873,0.911579,-0.411054,-0.00582657,-0.004956,-3.101988,-0.240794,-2.531918
0.32,0.642955,-0.031436,0.3285,0.911657,-0.410872,-0.00569063,-0.00583504,-3.217564,-0.226891,-2.604182
0.32,0.642955,-0.031436,0.3285,0.911657,-0.410872,-0.00569063,-0.00583504,-3.33314,-0.212987,-2.676446
0.33,0.649829,-0.031673,0.326613,0.911665,-0.410839,-0.00626451,-0.006298,-3.210954,-0.185274,-2.506586
0.34,0.649829,-0.031673,0.326613,0.911665,-0.410839,-0.00626451,-0.006298,-3.034684,-0.173282,-2.495722
0.34,0.649829,-0.031673,0.326613,0.911665,-0.410839,-0.00626451,-0.006298,-2.858414,-0.16129,-2.484858
0.34,0.656173,-0.032174,0.325448,0.911584,-0.411014,-0.0056744,-0.00705593,-2.259031,-0.189849,-2.521028
0.35,0.656173,-0.032174,0.325448,0.911584,-0.411014,-0.0056744,-0.00705593,-1.659648,-0.218408,-2.557198
0.36,0.661058,-0.03273,0.324628,0.911471,-0.411251,-0.00640513,-0.00714538,-1.175858,-0.263563,-2.598044
0.36,0.661058,-0.03273,0.324628,0.911471,-0.411251,-0.00640513,-0.00714538,-0.855256,-0.294747,-2.270976
0.36,0.661058,-0.03273,0.324628,0.911471,-0.411251,-0.00640513,-0.00714538,-0.043498,-0.368163,-2.142744
0.37,0.664715,-0.033081,0.323961,0.911406,-0.411376,-0.00786621,-0.00687534,0.454579,-0.523291,-2.18741
0.38,0.664715,-0.033081,0.323961,0.911406,-0.411376,-0.00786621,-0.00687534,0.952656,-0.67842,-2.232076
0.38,0.666836,-0.03316,0.323578,0.911405,-0.411347,-0.00969191,-0.00636881,1.675216,-0.755612,-2.305956
0.38,0.666836,-0.03316,0.323578,0.911405,-0.411347,-0.00969191,-0.00636881,2.397776,-0.832805,-2.379836
0.39,0.666836,-0.03316,0.323578,0.911405,-0.411347,-0.00969191,-0.00636881,2.770544,-0.892432,-2.303602
0.4,0.667572,-0.033239,0.32352,0.911382,-0.411356,-0.0116945,-0.00565813,2.917638,-0.752724,-2.162194
0.4,0.667572,-0.033239,0.32352,0.911382,-0.411356,-0.0116945,-0.00565813,3.064732,-0.613015,-2.020786
0.4,0.667468,-0.033318,0.323754,0.911356,-0.411409,-0.0119365,-0.00553656,3.649308,-0.61376,-2.21469
0.41,0.667468,-0.033318,0.323754,0.911356,-0.411409,-0.0119365,-0.00553656,4.233884,-0.614505,-2.408594
0.42,0.667468,-0.033318,0.323754,0.911356,-0.411409,-0.0119365,-0.00553656,4.79477,-0.549606,-2.41425
0.42,0.666878,-0.033316,0.324568,0.911357,-0.411413,-0.0117075,-0.00554165,5.887892,-0.598383,-2.429582
0.42,0.666878,-0.033316,0.324568,0.911357,-0.411413,-0.0117075,-0.00554165,6.981014,-0.64716,-2.444914
0.43,0.665791,-0.033204,0.325372,0.911382,-0.411357,-0.0117949,-0.00539835,7.853862,-0.729792,-2.165878
0.44,0.665791,-0.033204,0.325372,0.911382,-0.411357,-0.0117949,-0.00539835,8.72671,-0.812424,-1.886842
0.44,0.665791,-0.033204,0.325372,0.911382,-0.411357,-0.0117949,-0.00539835,9.662484,-0.907173,-1.849004
0.44,0.663623,-0.032939,0.326254,0.911436,-0.411223,-0.0124493,-0.00496566,10.220792,-0.970809,-1.87432
0.45,0.663623,-0.032939,0.326254,0.911436,-0.411223,-0.0124493,-0.00496566,11.32326,-1.108965,-2.09104
0.46,0.663623,-0.032939,0.326254,0.911436,-0.411223,-0.0124493,-0.00496566,12.05194,-1.182295,-2.249136
0.46,0.660017,-0.032633,0.326918,0.911477,-0.411091,-0.0140413,-0.00405285,12.78062,-1.255625,-2.407232
