time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.186109,-0.013962,0.490188,0.923545,-0.383376,-0.0082994,-0.00435198,1.36086,0.482351,-0.198546
0.0,0.186109,-0.013962,0.490188,0.923545,-0.383376,-0.0082994,-0.00435198,1.36086,0.482351,-0.198546
0.01,0.186109,-0.0139613,0.49019,0.923543,-0.383379,-0.00829745,-0.00435074,1.38875,0.486513,-0.203392
0.02,0.186109,-0.0139613,0.49019,0.923543,-0.383379,-0.00829745,-0.00435074,1.38875,0.486513,-0.203392
0.02,0.186109,-0.0139613,0.49019,0.923543,-0.383379,-0.00829745,-0.00435074,1.35694,0.47766,-0.212929
0.02,0.186109,-0.0139617,0.49019,0.923543,-0.383381,-0.00829696,-0.00435298,1.35694,0.47766,-0.212929
0.03,0.186109,-0.0139617,0.49019,0.923543,-0.383381,-0.00829696,-0.00435298,1.35086,0.468805,-0.208032
0.04,0.18611,-0.0139635,0.49019,0.923543,-0.383382,-0.00829896,-0.00435358,1.33299,0.476988,-0.206168
0.04,0.18611,-0.0139635,0.49019,0.923543,-0.383382,-0.00829896,-0.00435358,1.33299,0.476988,-0.206168
0.04,0.18611,-0.0139635,0.49019,0.923543,-0.383382,-0.00829896,-0.00435358,1.35233,0.486038,-0.216133
0.05,0.18611,-0.013963,0.490191,0.923542,-0.383383,-0.00829738,-0.00435258,1.35233,0.486038,-0.216133
0.06,0.18611,-0.013963,0.490191,0.923542,-0.383383,-0.00829738,-0.00435258,1.36238,0.493435,-0.191251
0.06,0.18611,-0.0139607,0.490189,0.923543,-0.383381,-0.00829745,-0.00434949,1.37608,0.473828,-0.184023
0.06,0.18611,-0.0139607,0.490189,0.923543,-0.383381,-0.00829745,-0.00434949,1.37608,0.473828,-0.184023
0.07,0.18611,-0.0139607,0.490189,0.923543,-0.383381,-0.00829745,-0.00434949,1.36437,0.472363,-0.189787
0.08,0.186109,-0.0139616,0.490189,0.923543,-0.383379,-0.00829767,-0.00435074,1.36437,0.472363,-0.189787
0.08,0.186109,-0.0139616,0.490189,0.923543,-0.383379,-0.00829767,-0.00435074,1.34518,0.472808,-0.195215
0.08,0.18611,-0.0139621,0.490191,0.923543,-0.383381,-0.00829738,-0.0043541,1.35053,0.447395,-0.196938
0.09,0.18611,-0.0139621,0.490191,0.923543,-0.383381,-0.00829738,-0.0043541,1.35053,0.447395,-0.196938
0.1,0.18611,-0.0139621,0.490191,0.923543,-0.383381,-0.00829738,-0.0043541,1.34942,0.456015,-0.206091
0.1,0.186109,-0.0139618,0.490189,0.923541,-0.383384,-0.00829883,-0.00435338,1.34942,0.456015,-0.206091
0.1,0.186109,-0.0139618,0.490189,0.923541,-0.383384,-0.00829883,-0.00435338,1.35571,0.483345,-0.195951
0.11,0.18611,-0.0139621,0.490189,0.923543,-0.38338,-0.00829951,-0.00435377,1.35571,0.483345,-0.195951
0.12,0.18611,-0.0139621,0.490189,0.923543,-0.38338,-0.00829951,-0.00435377,1.36968,0.491407,-0.186757
0.12,0.18611,-0.0139621,0.490189,0.923543,-0.38338,-0.00829951,-0.00435377,1.38142,0.473569,-0.187581
0.12,0.186109,-0.0139608,0.490188,0.923545,-0.383375,-0.0082967,-0.00434999,1.38142,0.473569,-0.187581
0.13,0.186109,-0.0139608,0.490188,0.923545,-0.383375,-0.0082967,-0.00434999,1.37008,0.477715,-0.198872
0.14,0.186109,-0.0139608,0.490188,0.923545,-0.383375,-0.0082967,-0.00434999,1.37008,0.477715,-0.198872
0.14,0.186109,-0.013961,0.490191,0.923545,-0.383376,-0.00829535,-0.00435347,1.35522,0.49163,-0.208837
0.14,0.186109,-0.013961,0.490191,0.923545,-0.383376,-0.00829535,-0.00435347,1.39363,0.484595,-0.19374
0.15,0.186109,-0.0139615,0.490188,0.923545,-0.383376,-0.00829967,-0.00435192,1.39363,0.484595,-0.19374
0.16,0.186109,-0.0139615,0.490188,0.923545,-0.383376,-0.00829967,-0.00435192,1.37314,0.468469,-0.182671
0.16,0.186109,-0.0139615,0.490188,0.923545,-0.383376,-0.00829967,-0.00435192,1.37314,0.468469,-0.182671
0.16,0.186109,-0.0139615,0.490189,0.923543,-0.383381,-0.00829887,-0.00435133,1.364,0.463242,-0.19145
0.17,0.186109,-0.0139615,0.490189,0.923543,-0.383381,-0.00829887,-0.00435133,1.35769,0.471843,-0.201505
0.18,0.186108,-0.0139621,0.49019,0.923543,-0.383381,-0.0082961,-0.00435322,1.35769,0.471843,-0.201505
0.18,0.186108,-0.0139621,0.49019,0.923543,-0.383381,-0.0082961,-0.00435322,1.292,0.468947,-0.197922
0.18,0.186108,-0.0139621,0.49019,0.923543,-0.383381,-0.0082961,-0.00435322,1.292,0.468947,-0.197922
0.19,0.186108,-0.0139623,0.49019,0.923544,-0.383378,-0.00829437,-0.00435344,1.40325,0.472991,-0.208279
0.2,0.186108,-0.0139623,0.49019,0.923544,-0.383378,-0.00829437,-0.00435344,1.40325,0.472991,-0.208279
0.2,0.186108,-0.0139613,0.49019,0.923543,-0.38338,-0.008294,-0.00435137,1.38038,0.465219,-0.217728
0.2,0.186108,-0.0139613,0.49019,0.923543,-0.38338,-0.008294,-0.00435137,1.40176,0.469116,-0.19348
0.21,0.186108,-0.0139613,0.49019,0.923543,-0.38338,-0.008294,-0.00435137,1.40176,0.469116,-0.19348
0.22,0.186107,-0.0139602,0.490192,0.923545,-0.383377,-0.00829117,-0.00435202,1.37456,0.468307,-0.183774
0.22,0.186107,-0.0139602,0.490192,0.923545,-0.383377,-0.00829117,-0.00435202,1.37456,0.468307,-0.183774
0.22,0.186109,-0.0139608,0.49019,0.923544,-0.383379,-0.00829545,-0.00435167,1.37967,0.475134,-0.190669
0.23,0.186109,-0.0139608,0.49019,0.923544,-0.383379,-0.00829545,-0.00435167,1.36878,0.475202,-0.203162
0.24,0.186109,-0.0139608,0.49019,0.923544,-0.383379,-0.00829545,-0.00435167,1.36878,0.475202,-0.203162
0.24,0.186108,-0.0139611,0.490193,0.923544,-0.383378,-0.00828923,-0.00435263,1.38196,0.445656,-0.20147
0.24,0.186108,-0.0139611,0.490193,0.923544,-0.383378,-0.00828923,-0.00435263,1.38196,0.445656,-0.20147
0.25,0.186109,-0.0139614,0.490192,0.923545,-0.383377,-0.00829159,-0.00435351,1.37605,0.466525,-0.209256
0.26,0.186109,-0.0139614,0.490192,0.923545,-0.383377,-0.00829159,-0.00435351,1.38823,0.480917,-0.197896
0.26,0.186109,-0.0139614,0.490192,0.923545,-0.383377,-0.00829159,-0.00435351,1.38823,0.480917,-0.197896
0.26,0.186109,-0.0139606,0.490194,0.923543,-0.38338,-0.00828846,-0.00435209,1.38882,0.470671,-0.187366
0.27,0.186109,-0.0139606,0.490194,0.923543,-0.38338,-0.00828846,-0.00435209,1.38882,0.470671,-0.187366
0.28,0.186108,-0.0139606,0.490192,0.923545,-0.383376,-0.00829011,-0.00435464,1.42824,0.484999,-0.184477
0.28,0.186108,-0.0139606,0.490192,0.923545,-0.383376,-0.00829011,-0.00435464,1.42824,0.484999,-0.184477
0.29,0.186108,-0.0139606,0.490192,0.923545,-0.383376,-0.00829011,-0.00435464,1.39131,0.493135,-0.192202
0.29,0.186108,-0.0139603,0.490192,0.923546,-0.383374,-0.00828964,-0.00435591,1.35319,0.483868,-0.19776
0.3,0.186108,-0.0139603,0.490192,0.923546,-0.383374,-0.00828964,-0.00435591,1.35319,0.483868,-0.19776
0.3,0.186108,-0.0139615,0.490193,0.923543,-0.383381,-0.00829022,-0.00435393,1.38623,0.495286,-0.207333
