time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0201,0.551423,-0.354865,0.388897,0.801456,-0.497835,0.313716,0.106817,-0.805075,1.18053,0.024183
0.0401,0.551423,-0.354865,0.388897,0.801456,-0.497835,0.313716,0.106817,-0.805075,1.18053,0.024183
0.0601,0.551427,-0.354858,0.388893,0.801458,-0.497834,0.313714,0.106814,-0.804418,1.16027,0.0263774
0.0801,0.551427,-0.354858,0.388893,0.801458,-0.497834,0.313714,0.106814,-0.791441,1.18011,0.0128323
0.1001,0.551425,-0.35486,0.388894,0.801458,-0.497834,0.313714,0.106815,-0.791441,1.18011,0.0128323
0.1201,0.551425,-0.35486,0.388894,0.801458,-0.497834,0.313714,0.106815,-0.809361,1.17616,0.0237042
0.1401,0.551425,-0.35486,0.388894,0.801458,-0.497834,0.313714,0.106815,-0.809361,1.17616,0.0237042
0.1601,0.551423,-0.354865,0.388893,0.801457,-0.497836,0.313713,0.106818,-0.76744,1.1395,-0.000660075
0.1801,0.551423,-0.354865,0.388893,0.801457,-0.497836,0.313713,0.106818,-0.80539,1.12231,0.0287538
0.2001,0.551427,-0.354857,0.388894,0.801457,-0.497835,0.313716,0.106813,-0.80539,1.12231,0.0287538
0.2201,0.551427,-0.354857,0.388894,0.801457,-0.497835,0.313716,0.106813,-0.784547,1.13613,0.0417123
0.2401,0.551427,-0.354857,0.388894,0.801457,-0.497835,0.313716,0.106813,-0.784547,1.13613,0.0417123
0.2601,0.551425,-0.354862,0.388892,0.801456,-0.497838,0.313714,0.106816,-0.794006,1.13878,0.0297216
0.2801,0.551425,-0.354862,0.388892,0.801456,-0.497838,0.313714,0.106816,-0.788991,1.19059,0.0143905
0.3001,0.551425,-0.354862,0.388892,0.801456,-0.497838,0.313714,0.106816,-0.788991,1.19059,0.0143905
0.3201,0.551424,-0.354862,0.388889,0.801458,-0.497837,0.31371,0.106817,-0.767447,1.15889,0.0201381
0.3401,0.551424,-0.354862,0.388889,0.801458,-0.497837,0.31371,0.106817,-0.767447,1.15889,0.0201381
0.3601,0.551427,-0.354857,0.388894,0.801459,-0.497834,0.313714,0.106814,-0.717977,1.19219,0.00838753
0.3801,0.551427,-0.354857,0.388894,0.801459,-0.497834,0.313714,0.106814,-0.717977,1.19219,0.00838753
0.4001,0.551427,-0.354857,0.388894,0.801459,-0.497834,0.313714,0.106814,-0.795513,1.19076,0.0306694
0.4201,0.55143,-0.354855,0.38889,0.801459,-0.497834,0.313712,0.106813,-0.79666,1.19149,0.0228679
0.4401,0.55143,-0.354855,0.38889,0.801459,-0.497834,0.313712,0.106813,-0.79666,1.19149,0.0228679
