time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.261116,0.005698,0.462781,0.917718,-0.396785,-0.0102909,0.0157957,-0.040935,-2.385496,-0.611202
0.0,0.261133,0.006737,0.462948,0.91828,-0.395466,-0.00971699,0.0165435,-0.229948,-2.902304,-0.773666
0.01,0.261133,0.006737,0.462948,0.91828,-0.395466,-0.00971699,0.0165435,-0.321882,-3.335826,-0.909769
0.02,0.261133,0.006737,0.462948,0.91828,-0.395466,-0.00971699,0.0165435,-0.413817,-3.769348,-1.045872
0.02,0.261224,0.008812,0.463466,0.919437,-0.392761,-0.00852089,0.0173887,-0.463021,-4.23285,-1.180898
0.02,0.261224,0.008812,0.463466,0.919437,-0.392761,-0.00852089,0.0173887,-0.480499,-4.556804,-1.24759
0.03,0.261224,0.008812,0.463466,0.919437,-0.392761,-0.00852089,0.0173887,-0.497977,-4.880758,-1.314282
0.04,0.261395,0.012144,0.46451,0.921201,-0.388618,-0.00678993,0.0178599,-0.472042,-4.983928,-1.297912
0.04,0.261395,0.012144,0.46451,0.921201,-0.388618,-0.00678993,0.0178599,-0.446107,-5.087098,-1.281542
0.04,0.261473,0.016849,0.465782,0.923537,-0.383049,-0.00500511,0.0181019,-0.536199,-4.924518,-1.178548
0.05,0.261473,0.016849,0.465782,0.923537,-0.383049,-0.00500511,0.0181019,-0.601062,-4.711744,-1.10338
0.06,0.261473,0.016849,0.465782,0.923537,-0.383049,-0.00500511,0.0181019,-0.828876,-4.524716,-1.06001
0.06,0.261409,0.02241,0.466865,0.926127,-0.376781,-0.003746,0.0176168,-1.414543,-4.4983,-1.109538
0.06,0.261409,0.02241,0.466865,0.926127,-0.376781,-0.003746,0.0176168,-2.00021,-4.471884,-1.159066
0.07,0.261452,0.02873,0.467794,0.928927,-0.369895,-0.00253039,0.0162785,-2.76129,-4.458436,-1.194972
0.08,0.261452,0.02873,0.467794,0.928927,-0.369895,-0.00253039,0.0162785,-3.52237,-4.444988,-1.230878
0.08,0.261452,0.02873,0.467794,0.928927,-0.369895,-0.00253039,0.0162785,-4.250132,-4.5469,-1.283302
0.08,0.26169,0.035807,0.468581,0.931851,-0.362572,-0.001736,0.0138976,-4.779586,-4.627844,-1.31217
0.09,0.26169,0.035807,0.468581,0.931851,-0.362572,-0.001736,0.0138976,-5.30904,-4.708788,-1.341038
0.1,0.262154,0.043542,0.469678,0.934843,-0.354892,-0.00138424,0.0108467,-5.641734,-4.952332,-1.39158
0.1,0.262154,0.043542,0.469678,0.934843,-0.354892,-0.00138424,0.0108467,-5.974428,-5.195876,-1.442122
0.1,0.262154,0.043542,0.469678,0.934843,-0.354892,-0.00138424,0.0108467,-6.23436,-5.32721,-1.457628
0.11,0.262604,0.052134,0.470856,0.937936,-0.346719,-0.00265595,0.00737367,-6.46833,-5.351972,-1.4154
