time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.282826,-0.008386,0.469152,0.925036,-0.37924,0.019635,0.00998977,1.231198,2.975538,0.058754
0.0,0.28283,-0.009361,0.469268,0.924664,-0.380126,0.019908,0.0102348,1.242072,3.138242,-0.080477
0.01,0.28283,-0.009361,0.469268,0.924664,-0.380126,0.019908,0.0102348,1.148519,3.230286,-0.183642
0.02,0.28283,-0.009361,0.469268,0.924664,-0.380126,0.019908,0.0102348,1.054966,3.32233,-0.286807
0.02,0.282879,-0.010892,0.46954,0.924094,-0.381434,0.0208299,0.0111582,0.888717,3.339622,-0.38422
0.02,0.282879,-0.010892,0.46954,0.924094,-0.381434,0.0208299,0.0111582,0.688297,3.346984,-0.437795
0.03,0.282959,-0.013454,0.470009,0.923204,-0.383426,0.022443,0.0132495,0.390011,3.416632,-0.501176
0.04,0.282959,-0.013454,0.470009,0.923204,-0.383426,0.022443,0.0132495,0.026236,3.474112,-0.56036
0.04,0.282959,-0.013454,0.470009,0.923204,-0.383426,0.022443,0.0132495,-0.337539,3.531592,-0.619544
0.04,0.283044,-0.016809,0.470565,0.922237,-0.385471,0.024701,0.0167603,-0.739121,3.679466,-0.692194
0.05,0.283044,-0.016809,0.470565,0.922237,-0.385471,0.024701,0.0167603,-1.140704,3.82734,-0.764845
0.06,0.283223,-0.02113,0.471347,0.921183,-0.387478,0.0282979,0.0219619,-1.455552,3.95545,-0.839544
0.06,0.283223,-0.02113,0.471347,0.921183,-0.387478,0.0282979,0.0219619,-1.75144,4.091554,-0.89525
0.06,0.283223,-0.02113,0.471347,0.921183,-0.387478,0.0282979,0.0219619,-2.047328,4.227658,-0.950956
0.07,0.283568,-0.026576,0.472589,0.920014,-0.389314,0.0339113,0.0293119,-2.217398,4.39028,-0.948917
0.08,0.283568,-0.026576,0.472589,0.920014,-0.389314,0.0339113,0.0293119,-2.387468,4.552902,-0.946878
0.08,0.284205,-0.032888,0.474178,0.918807,-0.390683,0.0415349,0.0378835,-2.796238,4.670372,-0.890855
0.08,0.284205,-0.032888,0.474178,0.918807,-0.390683,0.0415349,0.0378835,-3.162484,4.6576,-0.945668
0.09,0.284205,-0.032888,0.474178,0.918807,-0.390683,0.0415349,0.0378835,-3.52873,4.644828,-1.00048
0.1,0.284904,-0.04027,0.476073,0.917357,-0.391982,0.0494828,0.0485671,-3.918856,4.591924,-1.026477
0.1,0.284904,-0.04027,0.476073,0.917357,-0.391982,0.0494828,0.0485671,-4.308982,4.53902,-1.052473
0.1,0.285726,-0.048294,0.47856,0.915747,-0.39298,0.0574423,0.0606163,-4.310402,4.546366,-1.039561
0.11,0.285726,-0.048294,0.47856,0.915747,-0.39298,0.0574423,0.0606163,-4.21421,4.654678,-0.941541
0.12,0.285726,-0.048294,0.47856,0.915747,-0.39298,0.0574423,0.0606163,-4.195246,4.615124,-0.835035
