time,x,y,z,qx,qy,qz,qw
0.0,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.0,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.01,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.02,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.02,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.02,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.03,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.04,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.04,0.198833,-0.0169158,0.512902,0.922792,-0.384821,0.0033553,-0.0188915
0.04,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.05,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.06,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.06,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.06,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.07,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.08,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.08,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.08,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.09,0.198834,-0.016916,0.512903,0.922794,-0.384816,0.00335435,-0.0188936
0.1,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.1,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.1,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.11,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.12,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.12,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.12,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.13,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.14,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.14,0.198834,-0.0169155,0.512902,0.922791,-0.384822,0.00335364,-0.0188893
0.14,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.15,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.16,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.16,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.16,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.17,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.18,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.18,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.18,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.19,0.198834,-0.0169145,0.5129,0.922792,-0.38482,0.00335137,-0.0188895
0.2,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.2,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.2,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.21,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.22,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.22,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.22,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.23,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.24,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.24,0.198833,-0.0169143,0.512901,0.922793,-0.384817,0.00335386,-0.0188903
0.24,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.25,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.26,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.26,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.26,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.27,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.28,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.28,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.29,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.29,0.198833,-0.0169159,0.512901,0.922792,-0.384821,0.00335277,-0.0188898
0.3,0.198835,-0.0169152,0.512901,0.92279,-0.384825,0.00335168,-0.0188891
