time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.352391,0.007354,0.412461,0.902668,-0.430325,0.00306567,-0.00131379,1.221072,2.357703,-4.751807
0.0,0.35236,0.00859,0.412449,0.903377,-0.428833,0.00323504,-0.00093498,1.243714,2.397191,-4.764779
0.01,0.35236,0.00859,0.412449,0.903377,-0.428833,0.00323504,-0.00093498,1.266209,2.430468,-4.773824
0.02,0.35236,0.00859,0.412449,0.903377,-0.428833,0.00323504,-0.00093498,1.288555,2.457536,-4.778943
0.02,0.352323,0.010066,0.412444,0.904222,-0.427048,0.00342703,-0.000540363,1.307596,2.479467,-4.779683
0.02,0.352323,0.010066,0.412444,0.904222,-0.427048,0.00342703,-0.000540363,1.324277,2.497951,-4.777955
0.03,0.35227,0.011816,0.412427,0.905204,-0.424963,0.00360003,-0.000157173,1.340062,2.513529,-4.775191
0.04,0.35227,0.011816,0.412427,0.905204,-0.424963,0.00360003,-0.000157173,1.354043,2.526328,-4.772296
0.04,0.35227,0.011816,0.412427,0.905204,-0.424963,0.00360003,-0.000157173,1.366306,2.536035,-4.76913
0.04,0.352193,0.013978,0.412418,0.906386,-0.422434,0.00375712,0.000164671,1.377523,2.544766,-4.766915
0.05,0.352193,0.013978,0.412418,0.906386,-0.422434,0.00375712,0.000164671,1.387277,2.553661,-4.76602
0.06,0.352091,0.01643,0.412406,0.907701,-0.419599,0.00392121,0.000498391,1.395613,2.561941,-4.767252
0.06,0.352091,0.01643,0.412406,0.907701,-0.419599,0.00392121,0.000498391,1.403495,2.57116,-4.771225
0.06,0.352091,0.01643,0.412406,0.907701,-0.419599,0.00392121,0.000498391,1.410897,2.580573,-4.778047
0.07,0.351963,0.019038,0.412381,0.909048,-0.416671,0.00405823,0.000808562,1.418623,2.589986,-4.7881
0.08,0.351963,0.019038,0.412381,0.909048,-0.416671,0.00405823,0.000808562,1.426484,2.599119,-4.801046
0.08,0.351792,0.022054,0.412355,0.910519,-0.413446,0.00412673,0.000976869,1.434934,2.607679,-4.817568
0.08,0.351792,0.022054,0.412355,0.910519,-0.413446,0.00412673,0.000976869,1.442495,2.616568,-4.836091
0.09,0.351792,0.022054,0.412355,0.910519,-0.413446,0.00412673,0.000976869,1.448943,2.6261,-4.856904
0.1,0.351603,0.025042,0.412301,0.911954,-0.410271,0.00414005,0.00112024,1.455855,2.637222,-4.87956
0.1,0.351603,0.025042,0.412301,0.911954,-0.410271,0.00414005,0.00112024,1.46323,2.649933,-4.904061
0.1,0.351396,0.027995,0.412231,0.913377,-0.407093,0.00413016,0.00126643,1.470763,2.662264,-4.928237
0.11,0.351396,0.027995,0.412231,0.913377,-0.407093,0.00413016,0.00126643,1.478769,2.674448,-4.952007
0.12,0.351396,0.027995,0.412231,0.913377,-0.407093,0.00413016,0.00126643,1.488187,2.687384,-4.975061
0.12,0.351158,0.030969,0.412174,0.914853,-0.403763,0.00420054,0.00151989,1.49919,2.700357,-4.997352
0.12,0.351158,0.030969,0.412174,0.914853,-0.403763,0.00420054,0.00151989,1.511443,2.712375,-5.018746
0.13,0.35091,0.033846,0.41211,0.91623,-0.400628,0.00424065,0.00172745,1.52607,2.720715,-5.035216
0.14,0.35091,0.033846,0.41211,0.91623,-0.400628,0.00424065,0.00172745,1.54284,2.724607,-5.0468
