time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.240514,0.005167,0.554252,0.901059,-0.432768,-0.0279427,0.00487734,-1.90247,-3.546798,-0.850122
0.0,0.241189,0.009507,0.553874,0.902992,-0.428717,-0.026768,0.00948339,-2.081872,-3.454532,-1.179735
0.01,0.241189,0.009507,0.553874,0.902992,-0.428717,-0.026768,0.00948339,-2.61538,-3.378162,-1.522593
0.02,0.242027,0.014378,0.55386,0.905086,-0.42424,-0.0253358,0.0140417,-3.138184,-3.372022,-1.859091
0.02,0.242027,0.014378,0.55386,0.905086,-0.42424,-0.0253358,0.0140417,-3.660988,-3.365882,-2.19559
0.02,0.242027,0.014378,0.55386,0.905086,-0.42424,-0.0253358,0.0140417,-4.40229,-3.387502,-2.36863
0.03,0.243141,0.020158,0.553829,0.907394,-0.419173,-0.0243292,0.0183946,-5.143592,-3.409122,-2.54167
0.04,0.243141,0.020158,0.553829,0.907394,-0.419173,-0.0243292,0.0183946,-5.337738,-3.506674,-2.730498
0.04,0.244747,0.027012,0.553903,0.909862,-0.41367,-0.0241932,0.0210598,-5.643188,-3.514968,-2.78336
0.04,0.244747,0.027012,0.553903,0.909862,-0.41367,-0.0241932,0.0210598,-5.948638,-3.523262,-2.836222
0.05,0.244747,0.027012,0.553903,0.909862,-0.41367,-0.0241932,0.0210598,-5.84504,-3.726302,-2.776744
0.06,0.246804,0.034906,0.554448,0.912386,-0.408009,-0.0249556,0.0213797,-5.741442,-3.929342,-2.717266
0.06,0.246804,0.034906,0.554448,0.912386,-0.408009,-0.0249556,0.0213797,-5.650402,-3.82211,-2.622268
0.06,0.249204,0.043695,0.554892,0.914986,-0.402108,-0.0272045,0.0192437,-5.4021,-3.839806,-2.571844
0.07,0.249204,0.043695,0.554892,0.914986,-0.402108,-0.0272045,0.0192437,-5.199884,-3.93911,-2.463548
0.08,0.249204,0.043695,0.554892,0.914986,-0.402108,-0.0272045,0.0192437,-4.989004,-3.775128,-2.505386
0.08,0.25183,0.053567,0.555307,0.917762,-0.39566,-0.0304915,0.0153826,-4.778124,-3.611146,-2.547224
0.08,0.25183,0.053567,0.555307,0.917762,-0.39566,-0.0304915,0.0153826,-4.94919,-3.701302,-2.492786
0.09,0.254574,0.063948,0.555831,0.92058,-0.388899,-0.0343446,0.0105587,-5.120256,-3.791458,-2.438348
0.1,0.254574,0.063948,0.555831,0.92058,-0.388899,-0.0343446,0.0105587,-5.26944,-3.496724,-2.545712
0.1,0.254574,0.063948,0.555831,0.92058,-0.388899,-0.0343446,0.0105587,-5.80102,-3.557036,-2.601502
0.1,0.257645,0.074848,0.556351,0.923493,-0.381612,-0.0387273,0.00577644,-6.3326,-3.617348,-2.657292
0.11,0.257645,0.074848,0.556351,0.923493,-0.381612,-0.0387273,0.00577644,-6.66018,-3.278782,-2.884414
0.12,0.26101,0.085807,0.557101,0.926378,-0.374112,-0.0431517,0.00142551,-6.98776,-2.940216,-3.111536
0.12,0.26101,0.085807,0.557101,0.926378,-0.374112,-0.0431517,0.00142551,-7.255532,-2.88837,-3.363678
0.12,0.26101,0.085807,0.557101,0.926378,-0.374112,-0.0431517,0.00142551,-7.380968,-2.57039,-3.438644
0.13,0.264845,0.096489,0.558093,0.929183,-0.366511,-0.0477804,-0.00255262,-7.506404,-2.25241,-3.51361
0.14,0.264845,0.096489,0.558093,0.929183,-0.366511,-0.0477804,-0.00255262,-7.608898,-2.095316,-3.587708
0.14,0.26933,0.106834,0.55932,0.931892,-0.358889,-0.0523906,-0.00557066,-7.711392,-1.938222,-3.661806
0.14,0.26933,0.106834,0.55932,0.931892,-0.358889,-0.0523906,-0.00557066,-7.736502,-1.791258,-3.485004
0.15,0.26933,0.106834,0.55932,0.931892,-0.358889,-0.0523906,-0.00557066,-7.572434,-1.677666,-3.453762
0.16,0.274218,0.116222,0.56085,0.934347,-0.351755,-0.0565588,-0.00807107,-7.6788,-1.615118,-3.47464
0.16,0.274218,0.116222,0.56085,0.934347,-0.351755,-0.0565588,-0.00807107,-7.467766,-1.551118,-3.332718
0.16,0.279661,0.125173,0.562581,0.93678,-0.344534,-0.0603958,-0.00955423,-7.256732,-1.487118,-3.190796
0.17,0.279661,0.125173,0.562581,0.93678,-0.344534,-0.0603958,-0.00955423,-7.131098,-1.570538,-3.083936
0.18,0.279661,0.125173,0.562581,0.93678,-0.344534,-0.0603958,-0.00955423,-7.005464,-1.653958,-2.977076
0.18,0.285614,0.133119,0.564509,0.939088,-0.337657,-0.063322,-0.00961589,-6.756992,-1.489919,-2.868486
0.18,0.285614,0.133119,0.564509,0.939088,-0.337657,-0.063322,-0.00961589,-6.87581,-1.432771,-2.786556
0.19,0.285614,0.133119,0.564509,0.939088,-0.337657,-0.063322,-0.00961589,-6.994628,-1.375623,-2.704626
0.2,0.292045,0.140138,0.56662,0.941371,-0.330919,-0.0651363,-0.00835857,-6.744792,-1.287335,-2.648544
0.2,0.292045,0.140138,0.56662,0.941371,-0.330919,-0.0651363,-0.00835857,-6.494956,-1.199047,-2.592462
0.2,0.298765,0.146514,0.568535,0.943581,-0.324317,-0.0664951,-0.00721274,-6.34572,-1.212752,-2.412708
0.21,0.298765,0.146514,0.568535,0.943581,-0.324317,-0.0664951,-0.00721274,-6.52664,-1.101523,-2.281744
0.22,0.298765,0.146514,0.568535,0.943581,-0.324317,-0.0664951,-0.00721274,-6.70756,-0.990294,-2.15078
0.22,0.306398,0.152467,0.570472,0.945652,-0.318117,-0.0669757,-0.0076569,-6.969358,-0.941672,-2.159252
0.22,0.306398,0.152467,0.570472,0.945652,-0.318117,-0.0669757,-0.0076569,-7.231156,-0.89305,-2.167724
0.23,0.314615,0.157699,0.572203,0.947457,-0.312677,-0.0668486,-0.00946628,-7.011128,-0.972092,-2.025206
0.24,0.314615,0.157699,0.572203,0.947457,-0.312677,-0.0668486,-0.00946628,-6.462134,-1.177789,-1.87933
0.24,0.314615,0.157699,0.572203,0.947457,-0.312677,-0.0668486,-0.00946628,-5.825394,-1.203209,-1.850208
0.24,0.323509,0.162577,0.573591,0.949102,-0.307596,-0.0666462,-0.0122079,-5.87245,-1.128355,-1.719326
0.25,0.323509,0.162577,0.573591,0.949102,-0.307596,-0.0666462,-0.0122079,-5.919506,-1.0535,-1.588444
0.26,0.332767,0.166659,0.574639,0.950456,-0.303297,-0.0662365,-0.0160585,-6.33671,-0.961452,-1.511848
0.26,0.332767,0.166659,0.574639,0.950456,-0.303297,-0.0662365,-0.0160585,-6.753914,-0.869403,-1.435252
0.26,0.332767,0.166659,0.574639,0.950456,-0.303297,-0.0662365,-0.0160585,-7.157844,-0.909798,-1.420494
0.27,0.342683,0.170324,0.575313,0.951595,-0.299553,-0.0656279,-0.0206914,-6.897318,-0.915734,-1.345064
0.28,0.342683,0.170324,0.575313,0.951595,-0.299553,-0.0656279,-0.0206914,-6.636792,-0.92167,-1.269634
0.28,0.353154,0.173183,0.575607,0.952396,-0.296678,-0.0651391,-0.0261081,-6.256456,-0.83859,-1.443216
0.29,0.353154,0.173183,0.575607,0.952396,-0.296678,-0.0651391,-0.0261081,-5.87612,-0.75551,-1.616798
0.29,0.353154,0.173183,0.575607,0.952396,-0.296678,-0.0651391,-0.0261081,-5.659842,-0.605575,-1.663312
0.3,0.364064,0.175189,0.575614,0.952861,-0.294621,-0.0649542,-0.0321879,-5.86392,-0.469679,-1.752266
0.3,0.364064,0.175189,0.575614,0.952861,-0.294621,-0.0649542,-0.0321879,-6.067998,-0.333783,-1.84122
0.3,0.375115,0.175971,0.575497,0.952891,-0.293663,-0.0653536,-0.0385877,-6.362256,-0.279425,-1.975978
0.31,0.375115,0.175971,0.575497,0.952891,-0.293663,-0.0653536,-0.0385877,-6.656514,-0.225067,-2.110736
0.32,0.375115,0.175971,0.575497,0.952891,-0.293663,-0.0653536,-0.0385877,-6.93969,-0.197068,-2.04659
0.32,0.386591,0.176145,0.575081,0.952681,-0.293175,-0.0664449,-0.045086,-7.098534,-0.11731,-2.02404
0.32,0.386591,0.176145,0.575081,0.952681,-0.293175,-0.0664449,-0.045086,-7.172782,-0.098689,-2.18028
0.33,0.39831,0.175625,0.574329,0.9522,-0.29332,-0.0680935,-0.0513917,-7.157444,-0.074945,-2.079398
0.34,0.39831,0.175625,0.574329,0.9522,-0.29332,-0.0680935,-0.0513917,-7.142106,-0.0512,-1.978516
0.34,0.39831,0.175625,0.574329,0.9522,-0.29332,-0.0680935,-0.0513917,-7.04837,-0.02976,-2.147544
0.34,0.409838,0.174651,0.573425,0.951602,-0.293761,-0.0700646,-0.0570003,-6.954634,-0.008319,-2.316572
0.35,0.409838,0.174651,0.573425,0.951602,-0.293761,-0.0700646,-0.0570003,-6.693172,-0.055301,-2.632816
