time,x,y,z,qx,qy,qz,qw,fx,fy,fz
0.0,0.286419,-0.001463,0.426244,0.927972,-0.372147,-0.0144796,0.0128622,-3.77993,-0.975151,0.010051
0.0,0.287404,-0.001328,0.426962,0.928084,-0.371951,-0.0128278,0.0121943,-4.226842,-1.072249,-0.021966
0.01,0.287404,-0.001328,0.426962,0.928084,-0.371951,-0.0128278,0.0121943,-4.787464,-1.176496,-0.06567
0.02,0.287404,-0.001328,0.426962,0.928084,-0.371951,-0.0128278,0.0121943,-5.114612,-1.20039,-0.094975
0.02,0.288991,-0.001153,0.427964,0.928231,-0.371717,-0.00969188,0.0109294,-5.44176,-1.224284,-0.12428
0.02,0.288991,-0.001153,0.427964,0.928231,-0.371717,-0.00969188,0.0109294,-5.982232,-1.184781,-0.001852
0.03,0.291075,-0.000968,0.428946,0.928377,-0.371476,-0.00586727,0.00938695,-6.522704,-1.145277,0.120576
0.04,0.291075,-0.000968,0.428946,0.928377,-0.371476,-0.00586727,0.00938695,-6.85516,-1.059353,0.240185
0.04,0.291075,-0.000968,0.428946,0.928377,-0.371476,-0.00586727,0.00938695,-7.19886,-0.996722,0.337672
0.04,0.293269,-0.000866,0.429719,0.928446,-0.371345,-0.00398988,0.00864612,-7.405694,-0.921457,0.360423
0.05,0.293269,-0.000866,0.429719,0.928446,-0.371345,-0.00398988,0.00864612,-7.387424,-0.901282,0.191672
0.06,0.295729,-0.000829,0.430127,0.928466,-0.371312,-0.00304924,0.00829802,-7.369154,-0.881106,0.022922
0.06,0.295729,-0.000829,0.430127,0.928466,-0.371312,-0.00304924,0.00829802,-7.405512,-0.939452,-0.214571
0.06,0.295729,-0.000829,0.430127,0.928466,-0.371312,-0.00304924,0.00829802,-7.44187,-0.997798,-0.452063
0.07,0.298559,-0.000696,0.430536,0.928538,-0.371137,-0.00271805,0.00824931,-7.665708,-1.055515,-0.586421
0.08,0.298559,-0.000696,0.430536,0.928538,-0.371137,-0.00271805,0.00824931,-7.644612,-1.096665,-0.648988
0.08,0.301666,-0.000486,0.431004,0.928644,-0.370844,-0.0040299,0.00890387,-7.623516,-1.137816,-0.711555
0.08,0.301666,-0.000486,0.431004,0.928644,-0.370844,-0.0040299,0.00890387,-7.631718,-1.089609,-0.705006
0.09,0.301666,-0.000486,0.431004,0.928644,-0.370844,-0.0040299,0.00890387,-7.63992,-1.041403,-0.698457
0.1,0.305115,-0.000162,0.431622,0.928813,-0.370378,-0.00568343,0.00970469,-7.528714,-1.028933,-0.74916
0.1,0.305115,-0.000162,0.431622,0.928813,-0.370378,-0.00568343,0.00970469,-7.463898,-1.015943,-0.688488
0.1,0.305115,-0.000162,0.431622,0.928813,-0.370378,-0.00568343,0.00970469,-7.399082,-1.002953,-0.627816
0.11,0.309101,0.000258,0.432627,0.92903,-0.369788,-0.00714008,0.0104489,-7.25196,-1.024619,-0.523324
0.12,0.309101,0.000258,0.432627,0.92903,-0.369788,-0.00714008,0.0104489,-7.104838,-1.046286,-0.418833
0.12,0.313352,0.000622,0.433565,0.9292,-0.369304,-0.00867606,0.0112402,-6.80908,-1.084408,-0.330755
0.12,0.313352,0.000622,0.433565,0.9292,-0.369304,-0.00867606,0.0112402,-6.64546,-1.128804,-0.349418
0.13,0.313352,0.000622,0.433565,0.9292,-0.369304,-0.00867606,0.0112402,-6.702756,-1.11689,-0.016428
0.14,0.31796,0.000938,0.434627,0.929332,-0.368924,-0.00981589,0.0118836,-6.276282,-1.110998,0.062894
0.14,0.31796,0.000938,0.434627,0.929332,-0.368924,-0.00981589,0.0118836,-5.849808,-1.105106,0.142216
0.14,0.322885,0.001166,0.435234,0.92941,-0.368682,-0.0107548,0.0124276,-5.942022,-1.031137,0.496107
0.15,0.322885,0.001166,0.435234,0.92941,-0.368682,-0.0107548,0.0124276,-6.034236,-0.957169,0.849998
0.16,0.322885,0.001166,0.435234,0.92941,-0.368682,-0.0107548,0.0124276,-5.473554,-0.959779,0.854032
0.16,0.32825,0.001331,0.435496,0.929466,-0.368542,-0.0106621,0.0125211,-5.76193,-0.962995,1.12776
0.16,0.32825,0.001331,0.435496,0.929466,-0.368542,-0.0106621,0.0125211,-6.050306,-0.966211,1.401488
0.17,0.333491,0.001495,0.435126,0.929517,-0.368412,-0.0105442,0.012615,-5.683328,-0.994182,1.143158
0.18,0.333491,0.001495,0.435126,0.929517,-0.368412,-0.0105442,0.012615,-5.31635,-1.022153,0.884828
0.18,0.333491,0.001495,0.435126,0.929517,-0.368412,-0.0105442,0.012615,-5.709506,-1.0336,0.853466
0.18,0.338853,0.001661,0.434601,0.929553,-0.368287,-0.0111932,0.0130678,-5.305248,-1.052254,0.457579
0.19,0.338853,0.001661,0.434601,0.929553,-0.368287,-0.0111932,0.0130678,-4.90099,-1.070908,0.061691
0.2,0.344217,0.001814,0.433634,0.929581,-0.368175,-0.0119422,0.013561,-4.966924,-1.056498,-0.007828
0.2,0.344217,0.001814,0.433634,0.929581,-0.368175,-0.0119422,0.013561,-5.032858,-1.042087,-0.077348
0.2,0.344217,0.001814,0.433634,0.929581,-0.368175,-0.0119422,0.013561,-4.748238,-1.034627,-0.328066
0.21,0.349629,0.00201,0.432564,0.929614,-0.368016,-0.0132726,0.0143363,-4.841934,-1.007867,-0.256888
0.22,0.349629,0.00201,0.432564,0.929614,-0.368016,-0.0132726,0.0143363,-4.910226,-0.991425,-0.301164
0.22,0.355119,0.00224,0.431584,0.929659,-0.367829,-0.0144323,0.0150724,-4.762374,-1.004936,-0.382331
0.22,0.355119,0.00224,0.431584,0.929659,-0.367829,-0.0144323,0.0150724,-4.614522,-1.018446,-0.463498
0.23,0.355119,0.00224,0.431584,0.929659,-0.367829,-0.0144323,0.0150724,-4.340264,-1.033782,-0.547886
0.24,0.360983,0.002467,0.431304,0.929744,-0.367678,-0.0131186,0.0147397,-4.066006,-1.049118,-0.632274
0.24,0.360983,0.002467,0.431304,0.929744,-0.367678,-0.0131186,0.0147397,-4.296914,-0.99144,-0.442375
