time,x,y,z,qx,qy,qz,qw
1.77125e+09,0.352896,0.0855372,0.454971,0.949116,-0.31154,-0.045398,-0.00784268
1.77125e+09,0.352895,0.0855386,0.454972,0.949116,-0.311539,-0.0453965,-0.00784181
1.77125e+09,0.352896,0.0855368,0.454975,0.949115,-0.311542,-0.0453942,-0.00784371
1.77125e+09,0.352897,0.0855371,0.454975,0.949115,-0.311543,-0.0453942,-0.00784274
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352895,0.0855391,0.454971,0.949117,-0.311536,-0.0453959,-0.00784133
1.77125e+09,0.352896,0.0855387,0.454973,0.949115,-0.311542,-0.0453962,-0.00784137
1.77125e+09,0.352895,0.0855417,0.454972,0.949117,-0.311537,-0.0453948,-0.00784038
1.77125e+09,0.352894,0.0855408,0.454968,0.949117,-0.311536,-0.0453992,-0.00783744
1.77125e+09,0.352896,0.0855382,0.454973,0.949116,-0.311538,-0.0453949,-0.00784174
1.77125e+09,0.352896,0.0855397,0.454973,0.949116,-0.311539,-0.045395,-0.00784219
1.77125e+09,0.352896,0.085541,0.454973,0.949117,-0.311536,-0.0453941,-0.00784158
1.77125e+09,0.352895,0.0855397,0.454972,0.949117,-0.311536,-0.0453953,-0.00784196
1.77125e+09,0.352896,0.0855369,0.454971,0.949115,-0.311542,-0.0453984,-0.00784318
1.77125e+09,0.352896,0.0855369,0.454971,0.949115,-0.311542,-0.0453984,-0.00784318
1.77125e+09,0.352896,0.0855382,0.454972,0.949115,-0.311542,-0.0453964,-0.00784096
1.77125e+09,0.352895,0.0855381,0.454969,0.949115,-0.311541,-0.0453993,-0.00783959
